time,voc_message
1765290039207892751,Temp: 30.77 °C  Hum: 62.58%  VOC: 82.27 kΩ
1765290040577170673,Temp: 30.77 °C  Hum: 62.57%  VOC: 82.35 kΩ
1765290041945631988,Temp: 30.77 °C  Hum: 62.57%  VOC: 82.43 kΩ
1765290043314617374,Temp: 30.77 °C  Hum: 62.58%  VOC: 82.11 kΩ
1765290044683953926,Temp: 30.78 °C  Hum: 62.58%  VOC: 81.79 kΩ
1765290046052814591,Temp: 30.78 °C  Hum: 62.59%  VOC: 81.31 kΩ
1765290047421988310,Temp: 30.78 °C  Hum: 62.58%  VOC: 81.23 kΩ
1765290048790719290,Temp: 30.78 °C  Hum: 62.61%  VOC: 81.95 kΩ
1765290050160294082,Temp: 30.78 °C  Hum: 62.58%  VOC: 82.85 kΩ
1765290051528840822,Temp: 30.78 °C  Hum: 62.58%  VOC: 83.26 kΩ
1765290052897945375,Temp: 30.78 °C  Hum: 62.56%  VOC: 83.09 kΩ
1765290054266986965,Temp: 30.78 °C  Hum: 62.56%  VOC: 83.26 kΩ
1765290055636207739,Temp: 30.78 °C  Hum: 62.56%  VOC: 83.26 kΩ
1765290057005251181,Temp: 30.79 °C  Hum: 62.56%  VOC: 82.93 kΩ
1765290058373795940,Temp: 30.79 °C  Hum: 62.56%  VOC: 83.51 kΩ
1765290059742957566,Temp: 30.79 °C  Hum: 62.56%  VOC: 84.10 kΩ
1765290061114172093,Temp: 30.79 °C  Hum: 62.54%  VOC: 84.19 kΩ
1765290062481100691,Temp: 30.79 °C  Hum: 62.52%  VOC: 84.53 kΩ
